Ni_frac,Fe_frac,Co_frac,Cu_frac,Mo_frac,Mn_frac,Cr_frac,V_frac
0.0,0.312,0.262,0.425,0.0,0.0,0.0,0.0
0.0,0.312,0.275,0.412,0.0,0.0,0.0,0.0
0.0,0.312,0.288,0.4,0.0,0.0,0.0,0.0
0.0,0.312,0.3,0.387,0.0,0.0,0.0,0.0
0.0,0.312,0.312,0.375,0.0,0.0,0.0,0.0
0.0,0.312,0.325,0.362,0.0,0.0,0.0,0.0
0.0,0.312,0.338,0.35,0.0,0.0,0.0,0.0
0.0,0.312,0.35,0.337,0.0,0.0,0.0,0.0
0.0,0.312,0.363,0.325,0.0,0.0,0.0,0.0
0.0,0.312,0.375,0.312,0.0,0.0,0.0,0.0
0.0,0.312,0.388,0.3,0.0,0.0,0.0,0.0
0.0,0.312,0.4,0.288,0.0,0.0,0.0,0.0
0.0,0.312,0.413,0.275,0.0,0.0,0.0,0.0
0.0,0.312,0.425,0.262,0.0,0.0,0.0,0.0
0.0,0.312,0.438,0.25,0.0,0.0,0.0,0.0
0.0,0.312,0.45,0.238,0.0,0.0,0.0,0.0
0.0,0.312,0.462,0.225,0.0,0.0,0.0,0.0
0.0,0.312,0.475,0.212,0.0,0.0,0.0,0.0
0.0,0.312,0.488,0.2,0.0,0.0,0.0,0.0
0.0,0.312,0.5,0.188,0.0,0.0,0.0,0.0
0.0,0.312,0.513,0.175,0.0,0.0,0.0,0.0
0.0,0.312,0.525,0.162,0.0,0.0,0.0,0.0
0.0,0.312,0.538,0.15,0.0,0.0,0.0,0.0
0.0,0.312,0.55,0.137,0.0,0.0,0.0,0.0
0.0,0.312,0.562,0.125,0.0,0.0,0.0,0.0
0.0,0.312,0.575,0.112,0.0,0.0,0.0,0.0
0.0,0.312,0.588,0.1,0.0,0.0,0.0,0.0
0.0,0.312,0.6,0.087,0.0,0.0,0.0,0.0
0.0,0.312,0.612,0.075,0.0,0.0,0.0,0.0
0.0,0.312,0.625,0.062,0.0,0.0,0.0,0.0
0.0,0.312,0.638,0.05,0.0,0.0,0.0,0.0
0.0,0.312,0.65,0.037,0.0,0.0,0.0,0.0
0.0,0.312,0.663,0.025,0.0,0.0,0.0,0.0
0.0,0.312,0.675,0.012,0.0,0.0,0.0,0.0
0.0,0.312,0.688,0.0,0.0,0.0,0.0,0.0
0.0,0.325,0.0,0.675,0.0,0.0,0.0,0.0
0.0,0.325,0.012,0.663,0.0,0.0,0.0,0.0
0.0,0.325,0.025,0.65,0.0,0.0,0.0,0.0
0.0,0.325,0.038,0.638,0.0,0.0,0.0,0.0
0.0,0.325,0.05,0.625,0.0,0.0,0.0,0.0
0.0,0.325,0.062,0.612,0.0,0.0,0.0,0.0
0.0,0.325,0.075,0.6,0.0,0.0,0.0,0.0
0.0,0.325,0.088,0.588,0.0,0.0,0.0,0.0
0.0,0.325,0.1,0.575,0.0,0.0,0.0,0.0
0.0,0.325,0.112,0.562,0.0,0.0,0.0,0.0
0.0,0.325,0.125,0.55,0.0,0.0,0.0,0.0
0.0,0.325,0.138,0.538,0.0,0.0,0.0,0.0
0.0,0.325,0.15,0.525,0.0,0.0,0.0,0.0
0.0,0.325,0.162,0.513,0.0,0.0,0.0,0.0
0.0,0.325,0.175,0.5,0.0,0.0,0.0,0.0
0.0,0.325,0.188,0.488,0.0,0.0,0.0,0.0
0.0,0.325,0.2,0.475,0.0,0.0,0.0,0.0
0.0,0.325,0.213,0.462,0.0,0.0,0.0,0.0
0.0,0.325,0.225,0.45,0.0,0.0,0.0,0.0
0.0,0.325,0.238,0.438,0.0,0.0,0.0,0.0
0.0,0.325,0.25,0.425,0.0,0.0,0.0,0.0
0.0,0.325,0.262,0.413,0.0,0.0,0.0,0.0
0.0,0.325,0.275,0.4,0.0,0.0,0.0,0.0
0.0,0.325,0.288,0.388,0.0,0.0,0.0,0.0
0.0,0.325,0.3,0.375,0.0,0.0,0.0,0.0
0.0,0.325,0.312,0.363,0.0,0.0,0.0,0.0
0.0,0.325,0.325,0.35,0.0,0.0,0.0,0.0
0.0,0.325,0.338,0.338,0.0,0.0,0.0,0.0
0.0,0.325,0.35,0.325,0.0,0.0,0.0,0.0
0.0,0.325,0.363,0.312,0.0,0.0,0.0,0.0
0.0,0.325,0.375,0.3,0.0,0.0,0.0,0.0
0.0,0.325,0.388,0.288,0.0,0.0,0.0,0.0
0.0,0.325,0.4,0.275,0.0,0.0,0.0,0.0
0.0,0.325,0.413,0.262,0.0,0.0,0.0,0.0
0.0,0.325,0.425,0.25,0.0,0.0,0.0,0.0
0.0,0.325,0.438,0.238,0.0,0.0,0.0,0.0
0.0,0.325,0.45,0.225,0.0,0.0,0.0,0.0
0.0,0.325,0.462,0.213,0.0,0.0,0.0,0.0
0.0,0.325,0.475,0.2,0.0,0.0,0.0,0.0
0.0,0.325,0.488,0.188,0.0,0.0,0.0,0.0
0.0,0.325,0.5,0.175,0.0,0.0,0.0,0.0
0.0,0.325,0.513,0.162,0.0,0.0,0.0,0.0
0.0,0.325,0.525,0.15,0.0,0.0,0.0,0.0
0.0,0.325,0.538,0.138,0.0,0.0,0.0,0.0
0.0,0.325,0.55,0.125,0.0,0.0,0.0,0.0
0.0,0.325,0.562,0.113,0.0,0.0,0.0,0.0
0.0,0.325,0.575,0.1,0.0,0.0,0.0,0.0
0.0,0.325,0.588,0.088,0.0,0.0,0.0,0.0
0.0,0.325,0.6,0.075,0.0,0.0,0.0,0.0
0.0,0.325,0.612,0.062,0.0,0.0,0.0,0.0
0.0,0.325,0.625,0.05,0.0,0.0,0.0,0.0
0.0,0.325,0.638,0.037,0.0,0.0,0.0,0.0
0.0,0.325,0.65,0.025,0.0,0.0,0.0,0.0
0.0,0.325,0.663,0.012,0.0,0.0,0.0,0.0
0.0,0.325,0.675,0.0,0.0,0.0,0.0,0.0
0.0,0.338,0.0,0.662,0.0,0.0,0.0,0.0
0.0,0.338,0.012,0.65,0.0,0.0,0.0,0.0
0.0,0.338,0.025,0.638,0.0,0.0,0.0,0.0
0.0,0.338,0.038,0.625,0.0,0.0,0.0,0.0
0.0,0.338,0.05,0.612,0.0,0.0,0.0,0.0
0.0,0.338,0.062,0.6,0.0,0.0,0.0,0.0
0.0,0.338,0.075,0.587,0.0,0.0,0.0,0.0
0.0,0.338,0.088,0.575,0.0,0.0,0.0,0.0
0.0,0.338,0.1,0.562,0.0,0.0,0.0,0.0
0.0,0.338,0.112,0.55,0.0,0.0,0.0,0.0
0.0,0.338,0.125,0.538,0.0,0.0,0.0,0.0
0.0,0.338,0.138,0.525,0.0,0.0,0.0,0.0
0.0,0.338,0.15,0.512,0.0,0.0,0.0,0.0
0.0,0.338,0.162,0.5,0.0,0.0,0.0,0.0
0.0,0.338,0.175,0.487,0.0,0.0,0.0,0.0
0.0,0.338,0.188,0.475,0.0,0.0,0.0,0.0
0.0,0.338,0.2,0.462,0.0,0.0,0.0,0.0
0.0,0.338,0.213,0.45,0.0,0.0,0.0,0.0
0.0,0.338,0.225,0.438,0.0,0.0,0.0,0.0
0.0,0.338,0.238,0.425,0.0,0.0,0.0,0.0
0.0,0.338,0.25,0.412,0.0,0.0,0.0,0.0
0.0,0.338,0.262,0.4,0.0,0.0,0.0,0.0
0.0,0.338,0.275,0.387,0.0,0.0,0.0,0.0
0.0,0.338,0.288,0.375,0.0,0.0,0.0,0.0
0.0,0.338,0.3,0.362,0.0,0.0,0.0,0.0
0.0,0.338,0.312,0.35,0.0,0.0,0.0,0.0
0.0,0.338,0.325,0.337,0.0,0.0,0.0,0.0
0.0,0.338,0.338,0.325,0.0,0.0,0.0,0.0
0.0,0.338,0.35,0.312,0.0,0.0,0.0,0.0
0.0,0.338,0.363,0.3,0.0,0.0,0.0,0.0
0.0,0.338,0.375,0.288,0.0,0.0,0.0,0.0
0.0,0.338,0.388,0.275,0.0,0.0,0.0,0.0
0.0,0.338,0.4,0.262,0.0,0.0,0.0,0.0
0.0,0.338,0.413,0.25,0.0,0.0,0.0,0.0
0.0,0.338,0.425,0.237,0.0,0.0,0.0,0.0
0.0,0.338,0.438,0.225,0.0,0.0,0.0,0.0
0.0,0.338,0.45,0.212,0.0,0.0,0.0,0.0
0.0,0.338,0.462,0.2,0.0,0.0,0.0,0.0
0.0,0.338,0.475,0.187,0.0,0.0,0.0,0.0
0.0,0.338,0.488,0.175,0.0,0.0,0.0,0.0
0.0,0.338,0.5,0.162,0.0,0.0,0.0,0.0
0.0,0.338,0.513,0.15,0.0,0.0,0.0,0.0
0.0,0.338,0.525,0.137,0.0,0.0,0.0,0.0
0.0,0.338,0.538,0.125,0.0,0.0,0.0,0.0
0.0,0.338,0.55,0.112,0.0,0.0,0.0,0.0
0.0,0.338,0.562,0.1,0.0,0.0,0.0,0.0
0.0,0.338,0.575,0.087,0.0,0.0,0.0,0.0
0.0,0.338,0.588,0.075,0.0,0.0,0.0,0.0
0.0,0.338,0.6,0.062,0.0,0.0,0.0,0.0
0.0,0.338,0.612,0.05,0.0,0.0,0.0,0.0
0.0,0.338,0.625,0.037,0.0,0.0,0.0,0.0
0.0,0.338,0.638,0.025,0.0,0.0,0.0,0.0
0.0,0.338,0.65,0.012,0.0,0.0,0.0,0.0
0.0,0.35,0.0,0.65,0.0,0.0,0.0,0.0
0.0,0.35,0.012,0.638,0.0,0.0,0.0,0.0
0.0,0.35,0.025,0.625,0.0,0.0,0.0,0.0
0.0,0.35,0.038,0.612,0.0,0.0,0.0,0.0
0.0,0.35,0.05,0.6,0.0,0.0,0.0,0.0
0.0,0.35,0.062,0.587,0.0,0.0,0.0,0.0
0.0,0.35,0.075,0.575,0.0,0.0,0.0,0.0
0.0,0.35,0.088,0.562,0.0,0.0,0.0,0.0
0.0,0.35,0.1,0.55,0.0,0.0,0.0,0.0
0.0,0.35,0.112,0.537,0.0,0.0,0.0,0.0
0.0,0.35,0.125,0.525,0.0,0.0,0.0,0.0
0.0,0.35,0.138,0.512,0.0,0.0,0.0,0.0
0.0,0.35,0.15,0.5,0.0,0.0,0.0,0.0
0.0,0.35,0.162,0.487,0.0,0.0,0.0,0.0
0.0,0.35,0.175,0.475,0.0,0.0,0.0,0.0
0.0,0.35,0.188,0.462,0.0,0.0,0.0,0.0
0.0,0.35,0.2,0.45,0.0,0.0,0.0,0.0
0.0,0.35,0.213,0.437,0.0,0.0,0.0,0.0
0.0,0.35,0.225,0.425,0.0,0.0,0.0,0.0
0.0,0.35,0.238,0.412,0.0,0.0,0.0,0.0
0.0,0.35,0.25,0.4,0.0,0.0,0.0,0.0
0.0,0.35,0.262,0.387,0.0,0.0,0.0,0.0
0.0,0.35,0.275,0.375,0.0,0.0,0.0,0.0
0.0,0.35,0.288,0.362,0.0,0.0,0.0,0.0
0.0,0.35,0.3,0.35,0.0,0.0,0.0,0.0
0.0,0.35,0.312,0.337,0.0,0.0,0.0,0.0
0.0,0.35,0.325,0.325,0.0,0.0,0.0,0.0
0.0,0.35,0.338,0.312,0.0,0.0,0.0,0.0
0.0,0.35,0.35,0.3,0.0,0.0,0.0,0.0
0.0,0.35,0.363,0.287,0.0,0.0,0.0,0.0
0.0,0.35,0.375,0.275,0.0,0.0,0.0,0.0
0.0,0.35,0.388,0.262,0.0,0.0,0.0,0.0
0.0,0.35,0.4,0.25,0.0,0.0,0.0,0.0
0.0,0.35,0.413,0.237,0.0,0.0,0.0,0.0
0.0,0.35,0.425,0.225,0.0,0.0,0.0,0.0
0.0,0.35,0.438,0.212,0.0,0.0,0.0,0.0
0.0,0.35,0.45,0.2,0.0,0.0,0.0,0.0
0.0,0.35,0.462,0.187,0.0,0.0,0.0,0.0
0.0,0.35,0.475,0.175,0.0,0.0,0.0,0.0
0.0,0.35,0.488,0.162,0.0,0.0,0.0,0.0
0.0,0.35,0.5,0.15,0.0,0.0,0.0,0.0
0.0,0.35,0.513,0.137,0.0,0.0,0.0,0.0
0.0,0.35,0.525,0.125,0.0,0.0,0.0,0.0
0.0,0.35,0.538,0.112,0.0,0.0,0.0,0.0
0.0,0.35,0.55,0.1,0.0,0.0,0.0,0.0
0.0,0.35,0.562,0.087,0.0,0.0,0.0,0.0
0.0,0.35,0.575,0.075,0.0,0.0,0.0,0.0
0.0,0.35,0.588,0.062,0.0,0.0,0.0,0.0
0.0,0.35,0.6,0.05,0.0,0.0,0.0,0.0
0.0,0.35,0.612,0.037,0.0,0.0,0.0,0.0
0.0,0.35,0.625,0.025,0.0,0.0,0.0,0.0
0.0,0.35,0.638,0.012,0.0,0.0,0.0,0.0
0.0,0.363,0.0,0.638,0.0,0.0,0.0,0.0
0.0,0.363,0.012,0.625,0.0,0.0,0.0,0.0
0.0,0.363,0.025,0.612,0.0,0.0,0.0,0.0
0.0,0.363,0.038,0.6,0.0,0.0,0.0,0.0
0.0,0.363,0.05,0.587,0.0,0.0,0.0,0.0
0.0,0.363,0.062,0.575,0.0,0.0,0.0,0.0
0.0,0.363,0.075,0.562,0.0,0.0,0.0,0.0
0.0,0.363,0.088,0.55,0.0,0.0,0.0,0.0
0.0,0.363,0.1,0.538,0.0,0.0,0.0,0.0
0.0,0.363,0.112,0.525,0.0,0.0,0.0,0.0
0.0,0.363,0.125,0.512,0.0,0.0,0.0,0.0
0.0,0.363,0.138,0.5,0.0,0.0,0.0,0.0
0.0,0.363,0.15,0.487,0.0,0.0,0.0,0.0
0.0,0.363,0.162,0.475,0.0,0.0,0.0,0.0
0.0,0.363,0.175,0.462,0.0,0.0,0.0,0.0
0.0,0.363,0.188,0.45,0.0,0.0,0.0,0.0
0.0,0.363,0.2,0.437,0.0,0.0,0.0,0.0
0.0,0.363,0.213,0.425,0.0,0.0,0.0,0.0
0.0,0.363,0.225,0.412,0.0,0.0,0.0,0.0
0.0,0.363,0.238,0.4,0.0,0.0,0.0,0.0
0.0,0.363,0.25,0.387,0.0,0.0,0.0,0.0
0.0,0.363,0.262,0.375,0.0,0.0,0.0,0.0
0.0,0.363,0.275,0.362,0.0,0.0,0.0,0.0
0.0,0.363,0.288,0.35,0.0,0.0,0.0,0.0
0.0,0.363,0.3,0.337,0.0,0.0,0.0,0.0
0.0,0.363,0.312,0.325,0.0,0.0,0.0,0.0
0.0,0.363,0.325,0.312,0.0,0.0,0.0,0.0
0.0,0.363,0.338,0.3,0.0,0.0,0.0,0.0
0.0,0.363,0.35,0.287,0.0,0.0,0.0,0.0
0.0,0.363,0.363,0.275,0.0,0.0,0.0,0.0
0.0,0.363,0.375,0.262,0.0,0.0,0.0,0.0
0.0,0.363,0.388,0.25,0.0,0.0,0.0,0.0
0.0,0.363,0.4,0.237,0.0,0.0,0.0,0.0
0.0,0.363,0.413,0.225,0.0,0.0,0.0,0.0
0.0,0.363,0.425,0.212,0.0,0.0,0.0,0.0
0.0,0.363,0.438,0.2,0.0,0.0,0.0,0.0
0.0,0.363,0.45,0.187,0.0,0.0,0.0,0.0
0.0,0.363,0.462,0.175,0.0,0.0,0.0,0.0
0.0,0.363,0.475,0.162,0.0,0.0,0.0,0.0
0.0,0.363,0.488,0.15,0.0,0.0,0.0,0.0
0.0,0.363,0.5,0.137,0.0,0.0,0.0,0.0
0.0,0.363,0.513,0.125,0.0,0.0,0.0,0.0
0.0,0.363,0.525,0.112,0.0,0.0,0.0,0.0
0.0,0.363,0.538,0.1,0.0,0.0,0.0,0.0
0.0,0.363,0.55,0.087,0.0,0.0,0.0,0.0
0.0,0.363,0.562,0.075,0.0,0.0,0.0,0.0
0.0,0.363,0.575,0.062,0.0,0.0,0.0,0.0
0.0,0.363,0.588,0.05,0.0,0.0,0.0,0.0
0.0,0.363,0.6,0.037,0.0,0.0,0.0,0.0
0.0,0.363,0.612,0.025,0.0,0.0,0.0,0.0
0.0,0.363,0.625,0.012,0.0,0.0,0.0,0.0
0.0,0.375,0.0,0.625,0.0,0.0,0.0,0.0
0.0,0.375,0.012,0.612,0.0,0.0,0.0,0.0
0.0,0.375,0.025,0.6,0.0,0.0,0.0,0.0
0.0,0.375,0.038,0.588,0.0,0.0,0.0,0.0
0.0,0.375,0.05,0.575,0.0,0.0,0.0,0.0
0.0,0.375,0.062,0.562,0.0,0.0,0.0,0.0
0.0,0.375,0.075,0.55,0.0,0.0,0.0,0.0
0.0,0.375,0.088,0.538,0.0,0.0,0.0,0.0
0.0,0.375,0.1,0.525,0.0,0.0,0.0,0.0
0.0,0.375,0.112,0.512,0.0,0.0,0.0,0.0
0.0,0.375,0.125,0.5,0.0,0.0,0.0,0.0
0.0,0.375,0.138,0.488,0.0,0.0,0.0,0.0
0.0,0.375,0.15,0.475,0.0,0.0,0.0,0.0
0.0,0.375,0.162,0.462,0.0,0.0,0.0,0.0
0.0,0.375,0.175,0.45,0.0,0.0,0.0,0.0
0.0,0.375,0.188,0.438,0.0,0.0,0.0,0.0
0.0,0.375,0.2,0.425,0.0,0.0,0.0,0.0
0.0,0.375,0.213,0.412,0.0,0.0,0.0,0.0
0.0,0.375,0.225,0.4,0.0,0.0,0.0,0.0
0.0,0.375,0.238,0.387,0.0,0.0,0.0,0.0
0.0,0.375,0.25,0.375,0.0,0.0,0.0,0.0
0.0,0.375,0.262,0.362,0.0,0.0,0.0,0.0
0.0,0.375,0.275,0.35,0.0,0.0,0.0,0.0
0.0,0.375,0.288,0.337,0.0,0.0,0.0,0.0
0.0,0.375,0.3,0.325,0.0,0.0,0.0,0.0
0.0,0.375,0.312,0.312,0.0,0.0,0.0,0.0
0.0,0.375,0.325,0.3,0.0,0.0,0.0,0.0
0.0,0.375,0.338,0.288,0.0,0.0,0.0,0.0
0.0,0.375,0.35,0.275,0.0,0.0,0.0,0.0
0.0,0.375,0.363,0.262,0.0,0.0,0.0,0.0
0.0,0.375,0.375,0.25,0.0,0.0,0.0,0.0
0.0,0.375,0.388,0.238,0.0,0.0,0.0,0.0
0.0,0.375,0.4,0.225,0.0,0.0,0.0,0.0
0.0,0.375,0.413,0.212,0.0,0.0,0.0,0.0
0.0,0.375,0.425,0.2,0.0,0.0,0.0,0.0
0.0,0.375,0.438,0.188,0.0,0.0,0.0,0.0
0.0,0.375,0.45,0.175,0.0,0.0,0.0,0.0
0.0,0.375,0.462,0.162,0.0,0.0,0.0,0.0
0.0,0.375,0.475,0.15,0.0,0.0,0.0,0.0
0.0,0.375,0.488,0.137,0.0,0.0,0.0,0.0
0.0,0.375,0.5,0.125,0.0,0.0,0.0,0.0
0.0,0.375,0.513,0.112,0.0,0.0,0.0,0.0
0.0,0.375,0.525,0.1,0.0,0.0,0.0,0.0
0.0,0.375,0.538,0.088,0.0,0.0,0.0,0.0
0.0,0.375,0.55,0.075,0.0,0.0,0.0,0.0
0.0,0.375,0.562,0.062,0.0,0.0,0.0,0.0
0.0,0.375,0.575,0.05,0.0,0.0,0.0,0.0
0.0,0.375,0.588,0.037,0.0,0.0,0.0,0.0
0.0,0.375,0.6,0.025,0.0,0.0,0.0,0.0
0.0,0.375,0.612,0.012,0.0,0.0,0.0,0.0
0.0,0.375,0.625,0.0,0.0,0.0,0.0,0.0
0.0,0.388,0.0,0.612,0.0,0.0,0.0,0.0
0.0,0.388,0.012,0.6,0.0,0.0,0.0,0.0
0.0,0.388,0.025,0.588,0.0,0.0,0.0,0.0
0.0,0.388,0.038,0.575,0.0,0.0,0.0,0.0
0.0,0.388,0.05,0.562,0.0,0.0,0.0,0.0
0.0,0.388,0.062,0.55,0.0,0.0,0.0,0.0
0.0,0.388,0.075,0.538,0.0,0.0,0.0,0.0
0.0,0.388,0.088,0.525,0.0,0.0,0.0,0.0
0.0,0.388,0.1,0.513,0.0,0.0,0.0,0.0
0.0,0.388,0.112,0.5,0.0,0.0,0.0,0.0
0.0,0.388,0.125,0.488,0.0,0.0,0.0,0.0
0.0,0.388,0.138,0.475,0.0,0.0,0.0,0.0
0.0,0.388,0.15,0.462,0.0,0.0,0.0,0.0
0.0,0.388,0.162,0.45,0.0,0.0,0.0,0.0
0.0,0.388,0.175,0.438,0.0,0.0,0.0,0.0
0.0,0.388,0.188,0.425,0.0,0.0,0.0,0.0
0.0,0.388,0.2,0.413,0.0,0.0,0.0,0.0
0.0,0.388,0.213,0.4,0.0,0.0,0.0,0.0
0.0,0.388,0.225,0.388,0.0,0.0,0.0,0.0
0.0,0.388,0.238,0.375,0.0,0.0,0.0,0.0
0.0,0.388,0.25,0.363,0.0,0.0,0.0,0.0
0.0,0.388,0.262,0.35,0.0,0.0,0.0,0.0
0.0,0.388,0.275,0.338,0.0,0.0,0.0,0.0
0.0,0.388,0.288,0.325,0.0,0.0,0.0,0.0
0.0,0.388,0.3,0.312,0.0,0.0,0.0,0.0
0.0,0.388,0.312,0.3,0.0,0.0,0.0,0.0
0.0,0.388,0.325,0.288,0.0,0.0,0.0,0.0
0.0,0.388,0.338,0.275,0.0,0.0,0.0,0.0
0.0,0.388,0.35,0.262,0.0,0.0,0.0,0.0
0.0,0.388,0.363,0.25,0.0,0.0,0.0,0.0
0.0,0.388,0.375,0.238,0.0,0.0,0.0,0.0
0.0,0.388,0.388,0.225,0.0,0.0,0.0,0.0
0.0,0.388,0.4,0.213,0.0,0.0,0.0,0.0
0.0,0.388,0.413,0.2,0.0,0.0,0.0,0.0
0.0,0.388,0.425,0.188,0.0,0.0,0.0,0.0
0.0,0.388,0.438,0.175,0.0,0.0,0.0,0.0
0.0,0.388,0.45,0.163,0.0,0.0,0.0,0.0
0.0,0.388,0.462,0.15,0.0,0.0,0.0,0.0
0.0,0.388,0.475,0.138,0.0,0.0,0.0,0.0
0.0,0.388,0.488,0.125,0.0,0.0,0.0,0.0
0.0,0.388,0.5,0.113,0.0,0.0,0.0,0.0
0.0,0.388,0.513,0.1,0.0,0.0,0.0,0.0
0.0,0.388,0.525,0.088,0.0,0.0,0.0,0.0
0.0,0.388,0.538,0.075,0.0,0.0,0.0,0.0
0.0,0.388,0.55,0.062,0.0,0.0,0.0,0.0
0.0,0.388,0.562,0.05,0.0,0.0,0.0,0.0
0.0,0.388,0.575,0.037,0.0,0.0,0.0,0.0
0.0,0.388,0.588,0.025,0.0,0.0,0.0,0.0
0.0,0.388,0.6,0.012,0.0,0.0,0.0,0.0
0.0,0.388,0.612,0.0,0.0,0.0,0.0,0.0
0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0
0.0,0.4,0.012,0.588,0.0,0.0,0.0,0.0
0.0,0.4,0.025,0.575,0.0,0.0,0.0,0.0
0.0,0.4,0.038,0.562,0.0,0.0,0.0,0.0
0.0,0.4,0.05,0.55,0.0,0.0,0.0,0.0
0.0,0.4,0.062,0.538,0.0,0.0,0.0,0.0
0.0,0.4,0.075,0.525,0.0,0.0,0.0,0.0
0.0,0.4,0.088,0.512,0.0,0.0,0.0,0.0
0.0,0.4,0.1,0.5,0.0,0.0,0.0,0.0
0.0,0.4,0.112,0.488,0.0,0.0,0.0,0.0
0.0,0.4,0.125,0.475,0.0,0.0,0.0,0.0
0.0,0.4,0.138,0.462,0.0,0.0,0.0,0.0
0.0,0.4,0.15,0.45,0.0,0.0,0.0,0.0
0.0,0.4,0.162,0.438,0.0,0.0,0.0,0.0
0.0,0.4,0.175,0.425,0.0,0.0,0.0,0.0
0.0,0.4,0.188,0.412,0.0,0.0,0.0,0.0
0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.0
0.0,0.4,0.213,0.387,0.0,0.0,0.0,0.0
0.0,0.4,0.225,0.375,0.0,0.0,0.0,0.0
0.0,0.4,0.238,0.362,0.0,0.0,0.0,0.0
0.0,0.4,0.25,0.35,0.0,0.0,0.0,0.0
0.0,0.4,0.262,0.337,0.0,0.0,0.0,0.0
0.0,0.4,0.275,0.325,0.0,0.0,0.0,0.0
0.0,0.4,0.288,0.312,0.0,0.0,0.0,0.0
0.0,0.4,0.3,0.3,0.0,0.0,0.0,0.0
0.0,0.4,0.312,0.288,0.0,0.0,0.0,0.0
0.0,0.4,0.325,0.275,0.0,0.0,0.0,0.0
0.0,0.4,0.338,0.262,0.0,0.0,0.0,0.0
0.0,0.4,0.35,0.25,0.0,0.0,0.0,0.0
0.0,0.4,0.363,0.237,0.0,0.0,0.0,0.0
0.0,0.4,0.375,0.225,0.0,0.0,0.0,0.0
0.0,0.4,0.388,0.212,0.0,0.0,0.0,0.0
0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0
0.0,0.4,0.413,0.187,0.0,0.0,0.0,0.0
0.0,0.4,0.425,0.175,0.0,0.0,0.0,0.0
0.0,0.4,0.438,0.162,0.0,0.0,0.0,0.0
0.0,0.4,0.45,0.15,0.0,0.0,0.0,0.0
0.0,0.4,0.462,0.137,0.0,0.0,0.0,0.0
0.0,0.4,0.475,0.125,0.0,0.0,0.0,0.0
0.0,0.4,0.488,0.112,0.0,0.0,0.0,0.0
0.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0
0.0,0.4,0.513,0.087,0.0,0.0,0.0,0.0
0.0,0.4,0.525,0.075,0.0,0.0,0.0,0.0
0.0,0.4,0.538,0.062,0.0,0.0,0.0,0.0
0.0,0.4,0.55,0.05,0.0,0.0,0.0,0.0
0.0,0.4,0.562,0.037,0.0,0.0,0.0,0.0
0.0,0.4,0.575,0.025,0.0,0.0,0.0,0.0
0.0,0.4,0.588,0.012,0.0,0.0,0.0,0.0
0.0,0.413,0.0,0.587,0.0,0.0,0.0,0.0
0.0,0.413,0.012,0.575,0.0,0.0,0.0,0.0
0.0,0.413,0.025,0.562,0.0,0.0,0.0,0.0
0.0,0.413,0.038,0.55,0.0,0.0,0.0,0.0
0.0,0.413,0.05,0.537,0.0,0.0,0.0,0.0
0.0,0.413,0.062,0.525,0.0,0.0,0.0,0.0
0.0,0.413,0.075,0.512,0.0,0.0,0.0,0.0
0.0,0.413,0.088,0.5,0.0,0.0,0.0,0.0
0.0,0.413,0.1,0.487,0.0,0.0,0.0,0.0
0.0,0.413,0.112,0.475,0.0,0.0,0.0,0.0
0.0,0.413,0.125,0.462,0.0,0.0,0.0,0.0
0.0,0.413,0.138,0.45,0.0,0.0,0.0,0.0
0.0,0.413,0.15,0.437,0.0,0.0,0.0,0.0
0.0,0.413,0.162,0.425,0.0,0.0,0.0,0.0
0.0,0.413,0.175,0.412,0.0,0.0,0.0,0.0
0.0,0.413,0.188,0.4,0.0,0.0,0.0,0.0
0.0,0.413,0.2,0.387,0.0,0.0,0.0,0.0
0.0,0.413,0.213,0.375,0.0,0.0,0.0,0.0
0.0,0.413,0.225,0.362,0.0,0.0,0.0,0.0
0.0,0.413,0.238,0.35,0.0,0.0,0.0,0.0
0.0,0.413,0.25,0.337,0.0,0.0,0.0,0.0
0.0,0.413,0.262,0.325,0.0,0.0,0.0,0.0
0.0,0.413,0.275,0.312,0.0,0.0,0.0,0.0
0.0,0.413,0.288,0.3,0.0,0.0,0.0,0.0
0.0,0.413,0.3,0.287,0.0,0.0,0.0,0.0
0.0,0.413,0.312,0.275,0.0,0.0,0.0,0.0
0.0,0.413,0.325,0.262,0.0,0.0,0.0,0.0
0.0,0.413,0.338,0.25,0.0,0.0,0.0,0.0
0.0,0.413,0.35,0.237,0.0,0.0,0.0,0.0
0.0,0.413,0.363,0.225,0.0,0.0,0.0,0.0
0.0,0.413,0.375,0.212,0.0,0.0,0.0,0.0
0.0,0.413,0.388,0.2,0.0,0.0,0.0,0.0
0.0,0.413,0.4,0.187,0.0,0.0,0.0,0.0
0.0,0.413,0.413,0.175,0.0,0.0,0.0,0.0
0.0,0.413,0.425,0.162,0.0,0.0,0.0,0.0
0.0,0.413,0.438,0.15,0.0,0.0,0.0,0.0
0.0,0.413,0.45,0.137,0.0,0.0,0.0,0.0
0.0,0.413,0.462,0.125,0.0,0.0,0.0,0.0
0.0,0.413,0.475,0.112,0.0,0.0,0.0,0.0
0.0,0.413,0.488,0.1,0.0,0.0,0.0,0.0
